date,product_id,supplier_id,warehouse_id,region,demand,inventory_level,units_sold,units_ordered,lead_time_actual,defect_rate,shipping_cost,stockout,category,unit_cost,lead_time_days,reorder_point,safety_stock,reliability_score,revenue,stockout_cost,holding_cost,day_of_week,month,quarter,year,is_weekend,late_delivery
2024-08-01,P005,S05,WH1,West,42,0,0,231,8,0.0345,83.19,1,Automotive,202.93,17,195,43,0.83,0.0,12784.59,0.0,3,8,3,2024,0,0
2024-08-02,P005,S05,WH1,North,48,0,0,292,21,0.0642,16.5,1,Automotive,202.93,17,195,43,0.83,0.0,14610.96,0.0,4,8,3,2024,0,1
2024-08-03,P005,S05,WH1,North,54,0,0,271,25,0.0235,39.65,1,Automotive,202.93,17,195,43,0.83,0.0,16437.33,0.0,5,8,3,2024,1,1
2024-08-04,P005,S05,WH1,West,46,0,0,211,5,0.0429,108.07,1,Automotive,202.93,17,195,43,0.83,0.0,14002.170000000002,0.0,6,8,3,2024,1,0
2024-08-05,P005,S05,WH1,West,50,0,0,137,30,0.0144,45.43,1,Automotive,202.93,17,195,43,0.83,0.0,15219.75,0.0,0,8,3,2024,0,1
2024-08-06,P005,S05,WH1,North,53,99,53,111,23,0.0369,58.48,0,Automotive,202.93,17,195,43,0.83,10755.29,0.0,4.018014,1,8,3,2024,0,1
2024-08-07,P005,S05,WH1,North,35,64,35,260,31,0.0548,11.07,0,Automotive,202.93,17,195,43,0.83,7102.55,0.0,2.5975040000000003,2,8,3,2024,0,1
2024-08-08,P005,S05,WH1,North,67,0,0,27,8,0.0413,133.16,1,Automotive,202.93,17,195,43,0.83,0.0,20394.465000000004,0.0,3,8,3,2024,0,0
2024-08-09,P005,S05,WH1,South,40,0,0,148,6,0.1235,113.65,1,Automotive,202.93,17,195,43,0.83,0.0,12175.800000000001,0.0,4,8,3,2024,0,0
2024-08-10,P005,S05,WH1,North,52,0,0,189,2,0.0062,73.85,1,Automotive,202.93,17,195,43,0.83,0.0,15828.54,0.0,5,8,3,2024,1,0
2024-08-11,P005,S05,WH1,South,35,0,0,4,13,0.0234,94.17,1,Automotive,202.93,17,195,43,0.83,0.0,10653.825,0.0,6,8,3,2024,1,0
2024-08-12,P005,S05,WH1,South,48,0,0,38,34,0.1722,67.84,1,Automotive,202.93,17,195,43,0.83,0.0,14610.96,0.0,0,8,3,2024,0,1
2024-08-13,P005,S05,WH1,North,48,0,0,103,27,0.0141,149.54,1,Automotive,202.93,17,195,43,0.83,0.0,14610.96,0.0,1,8,3,2024,0,1
2024-08-14,P005,S05,WH1,South,63,0,0,24,5,0.0538,43.34,1,Automotive,202.93,17,195,43,0.83,0.0,19176.885000000002,0.0,2,8,3,2024,0,0
2024-08-15,P005,S05,WH1,North,43,0,0,271,24,0.1619,59.12,1,Automotive,202.93,17,195,43,0.83,0.0,13088.985,0.0,3,8,3,2024,0,1
2024-08-16,P005,S05,WH1,Central,59,0,0,111,9,0.0331,144.12,1,Automotive,202.93,17,195,43,0.83,0.0,17959.305,0.0,4,8,3,2024,0,0
2024-08-17,P005,S05,WH1,East,48,0,0,169,31,0.0692,37.12,1,Automotive,202.93,17,195,43,0.83,0.0,14610.96,0.0,5,8,3,2024,1,1
2024-08-18,P005,S05,WH1,East,64,0,0,280,31,0.1437,69.94,1,Automotive,202.93,17,195,43,0.83,0.0,19481.28,0.0,6,8,3,2024,1,1
2024-08-19,P005,S05,WH1,West,27,0,0,157,6,0.0216,13.39,1,Automotive,202.93,17,195,43,0.83,0.0,8218.665,0.0,0,8,3,2024,0,0
2024-08-20,P005,S05,WH1,North,49,0,0,192,9,0.0554,60.42,1,Automotive,202.93,17,195,43,0.83,0.0,14915.355,0.0,1,8,3,2024,0,0
2024-08-21,P005,S05,WH1,North,17,0,0,78,8,0.1119,125.71,1,Automotive,202.93,17,195,43,0.83,0.0,5174.715,0.0,2,8,3,2024,0,0
2024-08-22,P005,S05,WH1,North,43,0,0,122,2,0.0227,117.67,1,Automotive,202.93,17,195,43,0.83,0.0,13088.985,0.0,3,8,3,2024,0,0
2024-08-23,P005,S05,WH1,East,54,0,0,156,11,0.0314,31.79,1,Automotive,202.93,17,195,43,0.83,0.0,16437.33,0.0,4,8,3,2024,0,0
2024-08-24,P005,S05,WH1,West,58,0,0,177,7,0.0287,29.47,1,Automotive,202.93,17,195,43,0.83,0.0,17654.91,0.0,5,8,3,2024,1,0
2024-08-25,P005,S05,WH1,South,51,0,0,152,3,0.0231,21.83,1,Automotive,202.93,17,195,43,0.83,0.0,15524.145,0.0,6,8,3,2024,1,0
2024-08-26,P005,S05,WH1,South,40,0,0,284,30,0.0529,41.77,1,Automotive,202.93,17,195,43,0.83,0.0,12175.800000000001,0.0,0,8,3,2024,0,1
2024-08-27,P005,S05,WH1,East,48,110,48,245,12,0.0207,28.61,0,Automotive,202.93,17,195,43,0.83,9740.64,0.0,4.46446,1,8,3,2024,0,0
2024-08-28,P005,S05,WH1,West,68,42,42,249,2,0.0276,86.1,1,Automotive,202.93,17,195,43,0.83,8523.06,7914.27,1.704612,2,8,3,2024,0,0
2024-08-29,P005,S05,WH1,West,43,0,0,43,10,0.0307,85.77,1,Automotive,202.93,17,195,43,0.83,0.0,13088.985,0.0,3,8,3,2024,0,0
2024-08-30,P005,S05,WH1,South,52,0,0,91,14,0.0506,33.66,1,Automotive,202.93,17,195,43,0.83,0.0,15828.54,0.0,4,8,3,2024,0,0
2024-08-31,P005,S05,WH1,Central,38,0,0,248,20,0.0074,19.64,1,Automotive,202.93,17,195,43,0.83,0.0,11567.01,0.0,5,8,3,2024,1,1
2024-09-01,P005,S05,WH1,Central,53,0,0,76,13,0.0432,110.86,1,Automotive,202.93,17,195,43,0.83,0.0,16132.935000000001,0.0,6,9,3,2024,1,0
2024-09-02,P005,S05,WH1,North,51,0,0,194,11,0.0131,89.24,1,Automotive,202.93,17,195,43,0.83,0.0,15524.145,0.0,0,9,3,2024,0,0
2024-09-03,P005,S05,WH1,West,35,0,0,142,7,0.0293,148.7,1,Automotive,202.93,17,195,43,0.83,0.0,10653.825,0.0,1,9,3,2024,0,0
2024-09-04,P005,S05,WH1,Central,49,0,0,19,10,0.0037,130.83,1,Automotive,202.93,17,195,43,0.83,0.0,14915.355,0.0,2,9,3,2024,0,0
2024-09-05,P005,S05,WH1,North,50,0,0,29,30,0.0047,128.85,1,Automotive,202.93,17,195,43,0.83,0.0,15219.75,0.0,3,9,3,2024,0,1
2024-09-06,P005,S05,WH1,Central,49,0,0,41,34,0.006,147.63,1,Automotive,202.93,17,195,43,0.83,0.0,14915.355,0.0,4,9,3,2024,0,1
2024-09-07,P005,S05,WH1,West,41,0,0,12,2,0.0107,133.82,1,Automotive,202.93,17,195,43,0.83,0.0,12480.195000000002,0.0,5,9,3,2024,1,0
2024-09-08,P005,S05,WH1,North,53,0,0,67,13,0.1025,135.31,1,Automotive,202.93,17,195,43,0.83,0.0,16132.935000000001,0.0,6,9,3,2024,1,0
2024-09-09,P005,S05,WH1,North,31,0,0,198,4,0.0425,41.5,1,Automotive,202.93,17,195,43,0.83,0.0,9436.244999999999,0.0,0,9,3,2024,0,0
2024-09-10,P005,S05,WH1,South,41,0,0,204,22,0.0075,116.04,1,Automotive,202.93,17,195,43,0.83,0.0,12480.195000000002,0.0,1,9,3,2024,0,1
2024-09-11,P005,S05,WH1,Central,42,0,0,20,9,0.0984,121.26,1,Automotive,202.93,17,195,43,0.83,0.0,12784.59,0.0,2,9,3,2024,0,0
2024-09-12,P005,S05,WH1,South,52,0,0,10,34,0.0217,52.18,1,Automotive,202.93,17,195,43,0.83,0.0,15828.54,0.0,3,9,3,2024,0,1
2024-09-13,P005,S05,WH1,South,30,0,0,161,22,0.0138,116.1,1,Automotive,202.93,17,195,43,0.83,0.0,9131.85,0.0,4,9,3,2024,0,1
2024-09-14,P005,S05,WH1,South,43,0,0,16,3,0.1044,144.03,1,Automotive,202.93,17,195,43,0.83,0.0,13088.985,0.0,5,9,3,2024,1,0
2024-09-15,P005,S05,WH1,Central,35,0,0,95,18,0.0468,18.72,1,Automotive,202.93,17,195,43,0.83,0.0,10653.825,0.0,6,9,3,2024,1,1
2024-09-16,P005,S05,WH1,Central,41,0,0,289,6,0.0344,146.35,1,Automotive,202.93,17,195,43,0.83,0.0,12480.195000000002,0.0,0,9,3,2024,0,0
2024-09-17,P005,S05,WH1,Central,44,0,0,168,14,0.0025,124.73,1,Automotive,202.93,17,195,43,0.83,0.0,13393.380000000001,0.0,1,9,3,2024,0,0
2024-09-18,P005,S05,WH1,Central,27,0,0,241,32,0.0042,36.84,1,Automotive,202.93,17,195,43,0.83,0.0,8218.665,0.0,2,9,3,2024,0,1
2024-09-19,P005,S05,WH1,East,53,89,53,166,6,0.1176,71.34,0,Automotive,202.93,17,195,43,0.83,10755.29,0.0,3.6121540000000003,3,9,3,2024,0,0
2024-09-20,P005,S05,WH1,East,44,45,44,8,10,0.068,91.1,0,Automotive,202.93,17,195,43,0.83,8928.92,0.0,1.8263700000000003,4,9,3,2024,0,0
2024-09-21,P005,S05,WH1,West,31,14,14,178,5,0.0795,88.59,1,Automotive,202.93,17,195,43,0.83,2841.02,5174.715,0.568204,5,9,3,2024,1,0
2024-09-22,P005,S05,WH1,North,36,0,0,84,29,0.0391,105.29,1,Automotive,202.93,17,195,43,0.83,0.0,10958.220000000001,0.0,6,9,3,2024,1,1
2024-09-23,P005,S05,WH1,South,55,0,0,20,29,0.0576,143.34,1,Automotive,202.93,17,195,43,0.83,0.0,16741.725,0.0,0,9,3,2024,0,1
2024-09-24,P005,S05,WH1,West,44,0,0,139,21,0.0662,145.49,1,Automotive,202.93,17,195,43,0.83,0.0,13393.380000000001,0.0,1,9,3,2024,0,1
2024-09-25,P005,S05,WH1,Central,29,0,0,50,7,0.0659,67.14,1,Automotive,202.93,17,195,43,0.83,0.0,8827.455,0.0,2,9,3,2024,0,0
2024-09-26,P005,S05,WH1,West,31,0,0,43,13,0.0076,114.13,1,Automotive,202.93,17,195,43,0.83,0.0,9436.244999999999,0.0,3,9,3,2024,0,0
2024-09-27,P005,S05,WH1,South,46,0,0,248,12,0.0115,149.6,1,Automotive,202.93,17,195,43,0.83,0.0,14002.170000000002,0.0,4,9,3,2024,0,0
2024-09-28,P005,S05,WH1,South,47,0,0,7,20,0.0166,39.53,1,Automotive,202.93,17,195,43,0.83,0.0,14306.565000000002,0.0,5,9,3,2024,1,1
2024-09-29,P005,S05,WH1,South,43,0,0,215,21,0.1201,148.91,1,Automotive,202.93,17,195,43,0.83,0.0,13088.985,0.0,6,9,3,2024,1,1
2024-09-30,P005,S05,WH1,North,36,0,0,7,34,0.0131,11.31,1,Automotive,202.93,17,195,43,0.83,0.0,10958.220000000001,0.0,0,9,3,2024,0,1
2024-10-01,P005,S05,WH1,North,47,0,0,124,26,0.0221,118.43,1,Automotive,202.93,17,195,43,0.83,0.0,14306.565000000002,0.0,1,10,4,2024,0,1
2024-10-02,P005,S05,WH1,South,36,0,0,31,20,0.0143,33.01,1,Automotive,202.93,17,195,43,0.83,0.0,10958.220000000001,0.0,2,10,4,2024,0,1
2024-10-03,P005,S05,WH1,West,30,0,0,89,25,0.0521,53.88,1,Automotive,202.93,17,195,43,0.83,0.0,9131.85,0.0,3,10,4,2024,0,1
2024-10-04,P005,S05,WH1,West,55,0,0,136,33,0.0882,11.99,1,Automotive,202.93,17,195,43,0.83,0.0,16741.725,0.0,4,10,4,2024,0,1
2024-10-05,P005,S05,WH1,North,44,0,0,81,2,0.0562,137.97,1,Automotive,202.93,17,195,43,0.83,0.0,13393.380000000001,0.0,5,10,4,2024,1,0
2024-10-06,P005,S05,WH1,West,31,0,0,77,4,0.0101,53.86,1,Automotive,202.93,17,195,43,0.83,0.0,9436.244999999999,0.0,6,10,4,2024,1,0
2024-10-07,P005,S05,WH1,East,41,0,0,101,34,0.1103,105.67,1,Automotive,202.93,17,195,43,0.83,0.0,12480.195000000002,0.0,0,10,4,2024,0,1
2024-10-08,P005,S05,WH1,North,39,0,0,273,30,0.0182,63.8,1,Automotive,202.93,17,195,43,0.83,0.0,11871.405,0.0,1,10,4,2024,0,1
2024-10-09,P005,S05,WH1,West,36,0,0,21,23,0.1315,119.68,1,Automotive,202.93,17,195,43,0.83,0.0,10958.220000000001,0.0,2,10,4,2024,0,1
2024-10-10,P005,S05,WH1,East,42,0,0,140,1,0.1053,63.39,1,Automotive,202.93,17,195,43,0.83,0.0,12784.59,0.0,3,10,4,2024,0,0
2024-10-11,P005,S05,WH1,East,30,0,0,221,34,0.0255,24.62,1,Automotive,202.93,17,195,43,0.83,0.0,9131.85,0.0,4,10,4,2024,0,1
2024-10-12,P005,S05,WH1,South,48,0,0,269,31,0.0141,46.55,1,Automotive,202.93,17,195,43,0.83,0.0,14610.96,0.0,5,10,4,2024,1,1
2024-10-13,P005,S05,WH1,North,39,129,39,162,26,0.028,145.89,0,Automotive,202.93,17,195,43,0.83,7914.27,0.0,5.235594000000001,6,10,4,2024,1,1
2024-10-14,P005,S05,WH1,North,23,106,23,94,10,0.0129,112.77,0,Automotive,202.93,17,195,43,0.83,4667.39,0.0,4.302116000000001,0,10,4,2024,0,0
2024-10-15,P005,S05,WH1,West,37,69,37,110,26,0.0222,107.7,0,Automotive,202.93,17,195,43,0.83,7508.41,0.0,2.800434,1,10,4,2024,0,1
2024-10-16,P005,S05,WH1,South,33,36,33,73,26,0.009,12.78,0,Automotive,202.93,17,195,43,0.83,6696.6900000000005,0.0,1.4610960000000002,2,10,4,2024,0,1
2024-10-17,P005,S05,WH1,North,9,27,9,117,13,0.0333,7.19,0,Automotive,202.93,17,195,43,0.83,1826.3700000000001,0.0,1.095822,3,10,4,2024,0,0
2024-10-18,P005,S05,WH1,West,38,0,0,213,11,0.0677,142.24,1,Automotive,202.93,17,195,43,0.83,0.0,11567.01,0.0,4,10,4,2024,0,0
2024-10-19,P005,S05,WH1,North,51,0,0,97,18,0.013,80.62,1,Automotive,202.93,17,195,43,0.83,0.0,15524.145,0.0,5,10,4,2024,1,1
2024-10-20,P005,S05,WH1,West,39,0,0,282,30,0.088,68.05,1,Automotive,202.93,17,195,43,0.83,0.0,11871.405,0.0,6,10,4,2024,1,1
2024-10-21,P005,S05,WH1,North,47,0,0,132,5,0.1206,72.68,1,Automotive,202.93,17,195,43,0.83,0.0,14306.565000000002,0.0,0,10,4,2024,0,0
2024-10-22,P005,S05,WH1,Central,40,0,0,258,14,0.0029,23.78,1,Automotive,202.93,17,195,43,0.83,0.0,12175.800000000001,0.0,1,10,4,2024,0,0
2024-10-23,P005,S05,WH1,South,36,0,0,101,33,0.0099,68.26,1,Automotive,202.93,17,195,43,0.83,0.0,10958.220000000001,0.0,2,10,4,2024,0,1
2024-10-24,P005,S05,WH1,South,33,0,0,183,9,0.0444,88.15,1,Automotive,202.93,17,195,43,0.83,0.0,10045.035,0.0,3,10,4,2024,0,0
2024-10-25,P005,S05,WH1,West,28,0,0,292,10,0.0652,20.27,1,Automotive,202.93,17,195,43,0.83,0.0,8523.06,0.0,4,10,4,2024,0,0
2024-10-26,P005,S05,WH1,East,50,0,0,152,11,0.1032,105.22,1,Automotive,202.93,17,195,43,0.83,0.0,15219.75,0.0,5,10,4,2024,1,0
2024-10-27,P005,S05,WH1,East,48,0,0,291,15,0.0658,121.9,1,Automotive,202.93,17,195,43,0.83,0.0,14610.96,0.0,6,10,4,2024,1,0
2024-10-28,P005,S05,WH1,North,38,0,0,69,17,0.051,51.75,1,Automotive,202.93,17,195,43,0.83,0.0,11567.01,0.0,0,10,4,2024,0,0
2024-10-29,P005,S05,WH1,West,21,0,0,278,18,0.0459,5.24,1,Automotive,202.93,17,195,43,0.83,0.0,6392.295,0.0,1,10,4,2024,0,1
2024-10-30,P005,S05,WH1,East,46,0,0,146,5,0.0439,141.15,1,Automotive,202.93,17,195,43,0.83,0.0,14002.170000000002,0.0,2,10,4,2024,0,0
2024-10-31,P005,S05,WH1,East,32,0,0,166,22,0.0458,9.72,1,Automotive,202.93,17,195,43,0.83,0.0,9740.64,0.0,3,10,4,2024,0,1
2024-11-01,P005,S05,WH1,South,43,0,0,202,22,0.0239,59.79,1,Automotive,202.93,17,195,43,0.83,0.0,13088.985,0.0,4,11,4,2024,0,1
2024-11-02,P005,S05,WH1,Central,26,0,0,110,18,0.0211,149.45,1,Automotive,202.93,17,195,43,0.83,0.0,7914.27,0.0,5,11,4,2024,1,1
2024-11-03,P005,S05,WH1,East,43,0,0,223,27,0.1169,55.63,1,Automotive,202.93,17,195,43,0.83,0.0,13088.985,0.0,6,11,4,2024,1,1
2024-11-04,P005,S05,WH1,West,41,0,0,116,28,0.0067,80.5,1,Automotive,202.93,17,195,43,0.83,0.0,12480.195000000002,0.0,0,11,4,2024,0,1
2024-11-05,P005,S05,WH1,East,18,0,0,7,30,0.1681,48.33,1,Automotive,202.93,17,195,43,0.83,0.0,5479.110000000001,0.0,1,11,4,2024,0,1
2024-11-06,P005,S05,WH1,Central,59,0,0,59,29,0.0849,91.64,1,Automotive,202.93,17,195,43,0.83,0.0,17959.305,0.0,2,11,4,2024,0,1
2024-11-07,P005,S05,WH1,North,39,0,0,15,25,0.0201,89.1,1,Automotive,202.93,17,195,43,0.83,0.0,11871.405,0.0,3,11,4,2024,0,1
2024-11-08,P005,S05,WH1,North,40,0,0,159,31,0.0403,63.49,1,Automotive,202.93,17,195,43,0.83,0.0,12175.800000000001,0.0,4,11,4,2024,0,1
2024-11-09,P005,S05,WH1,North,49,122,49,60,7,0.0845,137.83,0,Automotive,202.93,17,195,43,0.83,9943.57,0.0,4.951492,5,11,4,2024,1,0
2024-11-10,P005,S05,WH1,Central,43,79,43,138,6,0.0408,105.15,0,Automotive,202.93,17,195,43,0.83,8725.99,0.0,3.206294,6,11,4,2024,1,0
2024-11-11,P005,S05,WH1,South,47,32,32,98,30,0.0385,43.0,1,Automotive,202.93,17,195,43,0.83,6493.76,4565.925,1.2987520000000001,0,11,4,2024,0,1
2024-11-12,P005,S05,WH1,West,32,0,0,292,6,0.1757,97.99,1,Automotive,202.93,17,195,43,0.83,0.0,9740.64,0.0,1,11,4,2024,0,0
2024-11-13,P005,S05,WH1,West,43,0,0,258,14,0.0695,93.73,1,Automotive,202.93,17,195,43,0.83,0.0,13088.985,0.0,2,11,4,2024,0,0
2024-11-14,P005,S05,WH1,North,25,0,0,39,4,0.0293,25.5,1,Automotive,202.93,17,195,43,0.83,0.0,7609.875,0.0,3,11,4,2024,0,0
2024-11-15,P005,S05,WH1,North,42,0,0,9,24,0.0006,49.14,1,Automotive,202.93,17,195,43,0.83,0.0,12784.59,0.0,4,11,4,2024,0,1
2024-11-16,P005,S05,WH1,North,59,0,0,249,34,0.0254,113.94,1,Automotive,202.93,17,195,43,0.83,0.0,17959.305,0.0,5,11,4,2024,1,1
2024-11-17,P005,S05,WH1,West,30,0,0,297,22,0.0061,76.58,1,Automotive,202.93,17,195,43,0.83,0.0,9131.85,0.0,6,11,4,2024,1,1
2024-11-18,P005,S05,WH1,North,42,0,0,115,21,0.0099,49.54,1,Automotive,202.93,17,195,43,0.83,0.0,12784.59,0.0,0,11,4,2024,0,1
2024-11-19,P005,S05,WH1,North,24,0,0,283,32,0.0031,108.65,1,Automotive,202.93,17,195,43,0.83,0.0,7305.48,0.0,1,11,4,2024,0,1
2024-11-20,P005,S05,WH1,North,46,0,0,162,16,0.1091,7.8,1,Automotive,202.93,17,195,43,0.83,0.0,14002.170000000002,0.0,2,11,4,2024,0,0
2024-11-21,P005,S05,WH1,East,51,0,0,221,2,0.0488,79.38,1,Automotive,202.93,17,195,43,0.83,0.0,15524.145,0.0,3,11,4,2024,0,0
2024-11-22,P005,S05,WH1,North,50,0,0,275,14,0.0522,17.92,1,Automotive,202.93,17,195,43,0.83,0.0,15219.75,0.0,4,11,4,2024,0,0
2024-11-23,P005,S05,WH1,South,40,0,0,186,16,0.0823,66.04,1,Automotive,202.93,17,195,43,0.83,0.0,12175.800000000001,0.0,5,11,4,2024,1,0
2024-11-24,P005,S05,WH1,Central,25,0,0,68,23,0.0313,147.92,1,Automotive,202.93,17,195,43,0.83,0.0,7609.875,0.0,6,11,4,2024,1,1
2024-11-25,P005,S05,WH1,West,34,0,0,137,28,0.067,45.69,1,Automotive,202.93,17,195,43,0.83,0.0,10349.43,0.0,0,11,4,2024,0,1
2024-11-26,P005,S05,WH1,East,60,0,0,236,9,0.019,37.13,1,Automotive,202.93,17,195,43,0.83,0.0,18263.7,0.0,1,11,4,2024,0,0
2024-11-27,P005,S05,WH1,East,57,0,0,103,33,0.1028,93.78,1,Automotive,202.93,17,195,43,0.83,0.0,17350.515,0.0,2,11,4,2024,0,1
2024-11-28,P005,S05,WH1,West,47,0,0,259,22,0.0371,45.48,1,Automotive,202.93,17,195,43,0.83,0.0,14306.565000000002,0.0,3,11,4,2024,0,1
2024-11-29,P005,S05,WH1,North,50,0,0,264,33,0.0828,27.75,1,Automotive,202.93,17,195,43,0.83,0.0,15219.75,0.0,4,11,4,2024,0,1
2024-11-30,P005,S05,WH1,Central,38,0,0,159,1,0.0355,50.77,1,Automotive,202.93,17,195,43,0.83,0.0,11567.01,0.0,5,11,4,2024,1,0
2024-12-01,P005,S05,WH1,West,62,0,0,214,3,0.0415,97.62,1,Automotive,202.93,17,195,43,0.83,0.0,18872.489999999998,0.0,6,12,4,2024,1,0
2024-12-02,P005,S05,WH1,Central,42,133,42,27,19,0.0845,35.28,0,Automotive,202.93,17,195,43,0.83,8523.06,0.0,5.397938000000001,0,12,4,2024,0,1
2024-12-03,P005,S05,WH1,South,54,79,54,22,16,0.0615,71.38,0,Automotive,202.93,17,195,43,0.83,10958.220000000001,0.0,3.206294,1,12,4,2024,0,0
2024-12-04,P005,S05,WH1,Central,36,43,36,139,15,0.0058,20.2,0,Automotive,202.93,17,195,43,0.83,7305.4800000000005,0.0,1.745198,2,12,4,2024,0,0
2024-12-05,P005,S05,WH1,Central,48,0,0,100,10,0.0341,89.58,1,Automotive,202.93,17,195,43,0.83,0.0,14610.96,0.0,3,12,4,2024,0,0
2024-12-06,P005,S05,WH1,West,63,0,0,261,6,0.0096,70.68,1,Automotive,202.93,17,195,43,0.83,0.0,19176.885000000002,0.0,4,12,4,2024,0,0
2024-12-07,P005,S05,WH1,West,41,0,0,230,5,0.1065,80.68,1,Automotive,202.93,17,195,43,0.83,0.0,12480.195000000002,0.0,5,12,4,2024,1,0
2024-12-08,P005,S05,WH1,South,58,0,0,194,30,0.0188,73.76,1,Automotive,202.93,17,195,43,0.83,0.0,17654.91,0.0,6,12,4,2024,1,1
2024-12-09,P005,S05,WH1,South,40,0,0,223,28,0.0033,51.68,1,Automotive,202.93,17,195,43,0.83,0.0,12175.800000000001,0.0,0,12,4,2024,0,1
2024-12-10,P005,S05,WH1,East,42,0,0,215,6,0.0717,60.1,1,Automotive,202.93,17,195,43,0.83,0.0,12784.59,0.0,1,12,4,2024,0,0
2024-12-11,P005,S05,WH1,East,52,0,0,137,33,0.0452,42.8,1,Automotive,202.93,17,195,43,0.83,0.0,15828.54,0.0,2,12,4,2024,0,1
2024-12-12,P005,S05,WH1,South,62,0,0,243,22,0.0665,16.88,1,Automotive,202.93,17,195,43,0.83,0.0,18872.489999999998,0.0,3,12,4,2024,0,1
2024-12-13,P005,S05,WH1,West,49,0,0,97,5,0.011,45.68,1,Automotive,202.93,17,195,43,0.83,0.0,14915.355,0.0,4,12,4,2024,0,0
2024-12-14,P005,S05,WH1,South,59,0,0,10,13,0.0199,76.44,1,Automotive,202.93,17,195,43,0.83,0.0,17959.305,0.0,5,12,4,2024,1,0
2024-12-15,P005,S05,WH1,North,65,0,0,31,18,0.2002,124.35,1,Automotive,202.93,17,195,43,0.83,0.0,19785.675000000003,0.0,6,12,4,2024,1,1
2024-12-16,P005,S05,WH1,Central,46,0,0,192,33,0.0056,149.12,1,Automotive,202.93,17,195,43,0.83,0.0,14002.170000000002,0.0,0,12,4,2024,0,1
2024-12-17,P005,S05,WH1,North,38,0,0,37,7,0.0429,143.24,1,Automotive,202.93,17,195,43,0.83,0.0,11567.01,0.0,1,12,4,2024,0,0
2024-12-18,P005,S05,WH1,South,50,0,0,170,7,0.1038,51.87,1,Automotive,202.93,17,195,43,0.83,0.0,15219.75,0.0,2,12,4,2024,0,0
2024-12-19,P005,S05,WH1,Central,67,0,0,24,4,0.0417,125.75,1,Automotive,202.93,17,195,43,0.83,0.0,20394.465000000004,0.0,3,12,4,2024,0,0
2024-12-20,P005,S05,WH1,Central,46,0,0,60,17,0.0056,83.27,1,Automotive,202.93,17,195,43,0.83,0.0,14002.170000000002,0.0,4,12,4,2024,0,0
2024-12-21,P005,S05,WH1,West,65,0,0,233,17,0.0625,83.69,1,Automotive,202.93,17,195,43,0.83,0.0,19785.675000000003,0.0,5,12,4,2024,1,0
2024-12-22,P005,S05,WH1,Central,53,99,53,174,11,0.0245,128.14,0,Automotive,202.93,17,195,43,0.83,10755.29,0.0,4.018014,6,12,4,2024,1,0
2024-12-23,P005,S05,WH1,Central,74,25,25,136,25,0.0522,20.33,1,Automotive,202.93,17,195,43,0.83,5073.25,14915.355,1.01465,0,12,4,2024,0,1
2024-12-24,P005,S05,WH1,South,79,0,0,130,2,0.0146,145.68,1,Automotive,202.93,17,195,43,0.83,0.0,24047.205,0.0,1,12,4,2024,0,0
2024-12-25,P005,S05,WH1,East,67,0,0,32,5,0.0284,97.18,1,Automotive,202.93,17,195,43,0.83,0.0,20394.465000000004,0.0,2,12,4,2024,0,0
2024-12-26,P005,S05,WH1,Central,40,0,0,134,10,0.0531,133.07,1,Automotive,202.93,17,195,43,0.83,0.0,12175.800000000001,0.0,3,12,4,2024,0,0
2024-12-27,P005,S05,WH1,West,33,0,0,281,31,0.1387,132.22,1,Automotive,202.93,17,195,43,0.83,0.0,10045.035,0.0,4,12,4,2024,0,1
2024-12-28,P005,S05,WH1,South,58,0,0,84,18,0.0045,79.15,1,Automotive,202.93,17,195,43,0.83,0.0,17654.91,0.0,5,12,4,2024,1,1
2024-12-29,P005,S05,WH1,West,67,0,0,104,9,0.1036,54.25,1,Automotive,202.93,17,195,43,0.83,0.0,20394.465000000004,0.0,6,12,4,2024,1,0
2024-12-30,P005,S05,WH1,South,63,0,0,257,31,0.0988,54.22,1,Automotive,202.93,17,195,43,0.83,0.0,19176.885000000002,0.0,0,12,4,2024,0,1
2024-12-31,P005,S05,WH1,North,51,0,0,187,34,0.0217,83.48,1,Automotive,202.93,17,195,43,0.83,0.0,15524.145,0.0,1,12,4,2024,0,1
2025-01-01,P005,S05,WH1,West,44,0,0,46,11,0.0201,116.05,1,Automotive,202.93,17,195,43,0.83,0.0,13393.380000000001,0.0,2,1,1,2025,0,0
2025-01-02,P005,S05,WH1,East,69,0,0,84,5,0.0321,109.16,1,Automotive,202.93,17,195,43,0.83,0.0,21003.255,0.0,3,1,1,2025,0,0
2025-01-03,P005,S05,WH1,North,78,0,0,207,30,0.1072,106.05,1,Automotive,202.93,17,195,43,0.83,0.0,23742.81,0.0,4,1,1,2025,0,1
2025-01-04,P005,S05,WH1,South,53,0,0,130,13,0.056,7.66,1,Automotive,202.93,17,195,43,0.83,0.0,16132.935000000001,0.0,5,1,1,2025,1,0
2025-01-05,P005,S05,WH1,South,68,0,0,56,7,0.0042,65.13,1,Automotive,202.93,17,195,43,0.83,0.0,20698.86,0.0,6,1,1,2025,1,0
2025-01-06,P005,S05,WH1,South,87,0,0,97,7,0.0695,60.35,1,Automotive,202.93,17,195,43,0.83,0.0,26482.364999999998,0.0,0,1,1,2025,0,0
2025-01-07,P005,S05,WH1,East,59,109,59,191,16,0.0268,61.57,0,Automotive,202.93,17,195,43,0.83,11972.87,0.0,4.423874,1,1,1,2025,0,0
